field_1,id,w,link_id
"9395","7214631183","0.5","7214631183"
"9396","9123595794","0.30000000000000004","9123595794"
"9397","9342436749","0.1","9342436749"
"9398","9123595805","0.30000000000000004","9123595805"
"9399","7214631115","0.7","7214631115"
"9400","7214630997","0.30000000000000004","7214630997"
"9401","8712204125","0.30000000000000004","8712204125"
"9402","9146435028","0.30000000000000004","9146435028"
"9403","9206568493","0.1","9206568493"
"9404","8324428793","0.30000000000000004","8324428793"
"9405","9100999995","0.5","9100999995"
"9406","7214630967","1.2000000000000002","7214630967"
"9407","7214631181","0.7","7214631181"
"9408","9100999997","0.4","9100999997"
"9409","9100999996","0.1","9100999996"
"9410","9101000005","0.4","9101000005"
"9411","9101000001","0.30000000000000004","9101000001"
"9412","9100999955","3.0","9100999955"
"9413","8785892887","2.6","8785892887"
"9414","8785892886","0.30000000000000004","8785892886"
"9415","9404450254","2.1","9404450254"
"9416","9085272097","2.2","9085272097"
"9417","9146435027","0.30000000000000004","9146435027"
"9418","9183260086","2.5","9183260086"
"9419","8785892898","0.30000000000000004","8785892898"
"9420","7214631012","8.5","7214631012"
"9421","9404450277","2.1","9404450277"
"9422","9202731276","2.1","9202731276"
"9423","9146434458","0.30000000000000004","9146434458"
"9424","8712203933","0.4","8712203933"
"9425","9146434818","2.2","9146434818"
"9426","9146434820","3.5","9146434820"
"9427","9198880862","0.4","9198880862"
"9428","9146434678","2.2","9146434678"
"9429","9146435037","0.4","9146435037"
"9430","9342436649","0.30000000000000004","9342436649"
"9431","9342436600","0.30000000000000004","9342436600"
"9432","9373143431","0.1","9373143431"
"9433","9373143428","0.4","9373143428"
"9434","8820575081","1.5","8820575081"
"9435","7214697345","0.5","7214697345"
"9436","9727042842","1.1","9727042842"
"9437","9409986857","1.1","9409986857"
"9438","7214697595","1.5","7214697595"
"9439","7214697824","3.0","7214697824"
"9440","7845654650","1.1","7845654650"
"9441","9502507119","1.5","9502507119"
"9442","9502507131","0.7","9502507131"
"9443","9409986866","2.2","9409986866"
"9444","9409986953","2.2","9409986953"
"9445","9409986954","1.1","9409986954"
"9446","9502507120","0.7","9502507120"
"9447","7836312580","2.2","7836312580"
"9448","9502507134","1.5","9502507134"
"9449","9205056708","0.1","9205056708"
"9450","9409986867","0.30000000000000004","9409986867"
"9451","9409986960","2.1","9409986960"
"9452","9409986944","1.2000000000000002","9409986944"
"9453","8238067874","7.5","8238067874"
"9454","9392434669","5.1","9392434669"
"9455","8238067873","7.5","8238067873"
"9456","8238067915","10.0","8238067915"
"9457","8928827884","7.5","8928827884"
"9458","9172123284","0.30000000000000004","9172123284"
"9459","9468721036","0.30000000000000004","9468721036"
"9460","9166974605","0.30000000000000004","9166974605"
"9461","7215116989","0.5","7215116989"
"9462","9767288601","2.1","9767288601"
"9463","9166974639","0.1","9166974639"
"9464","7215117009","0.2","7215117009"
"9465","9468721047","0.30000000000000004","9468721047"
"9466","7215116995","0.30000000000000004","7215116995"
"9467","9798828696","0.30000000000000004","9798828696"
"9468","9468721039","0.1","9468721039"
"9469","9798828701","0.4","9798828701"
"9470","9166974608","0.30000000000000004","9166974608"
"9471","9798828711","0.2","9798828711"
"9472","7215226138","0.4","7215226138"
"9473","7215226270","0.1","7215226270"
"9474","7215226045","0.30000000000000004","7215226045"
"9475","9260616157","0.4","9260616157"
"9476","9260616149","0.30000000000000004","9260616149"
"9477","9246194373","0.4","9246194373"
"9478","9260616150","0.30000000000000004","9260616150"
"9479","9260616152","0.1","9260616152"
"9480","9260616153","0.30000000000000004","9260616153"
"9481","9260616146","0.1","9260616146"
"9482","9343533216","0.30000000000000004","9343533216"
"9483","9343539023","0.30000000000000004","9343539023"
"9484","9490162805","0.1","9490162805"
"9485","9833831724","0.2","9833831724"
"9486","8906106967","3.0","8906106967"
"9487","7216866709","4.5","7216866709"
"9488","8906114710","1.1","8906114710"
"9489","8906114697","2.1","8906114697"
"9490","8906106959","3.5","8906106959"
"9491","8906114683","2.5","8906114683"
"9492","8906106963","1.5","8906106963"
"9493","8906114708","0.30000000000000004","8906114708"
"9494","9085272063","2.2","9085272063"
"9495","8906114707","0.30000000000000004","8906114707"
"9496","8906106958","3.5","8906106958"
"9497","7218118006","2.6","7218118006"
"9498","7218117998","0.1","7218117998"
"9499","9346947902","5.1","9346947902"
"9500","9343443357","0.30000000000000004","9343443357"
"9501","7235510570","0.30000000000000004","7235510570"
"9502","9146434566","0.30000000000000004","9146434566"
"9503","9343443369","0.30000000000000004","9343443369"
"9504","9146434525","0.4","9146434525"
"9505","9146434574","0.30000000000000004","9146434574"
"9506","9343443365","0.30000000000000004","9343443365"
"9507","7235525478","2.1","7235525478"
"9508","9183259115","2.1","9183259115"
"9509","9183259848","0.30000000000000004","9183259848"
"9510","9183259114","2.1","9183259114"
"9511","9343443324","0.30000000000000004","9343443324"
"9512","9202731291","0.30000000000000004","9202731291"
"9513","7235525431","0.2","7235525431"
"9514","9202731202","0.30000000000000004","9202731202"
"9515","9141552109","0.2","9141552109"
"9516","9202731289","0.30000000000000004","9202731289"
"9517","9141552212","0.1","9141552212"
"9518","9202731197","0.2","9202731197"
"9519","7235525447","0.30000000000000004","7235525447"
"9520","9183259847","0.30000000000000004","9183259847"
"9521","9183259846","0.30000000000000004","9183259846"
"9522","9146434577","0.30000000000000004","9146434577"
"9523","9202731206","0.30000000000000004","9202731206"
"9524","7235525448","0.4","7235525448"
"9525","9202731239","0.30000000000000004","9202731239"
"9526","9355965997","0.30000000000000004","9355965997"
"9527","9202731205","0.30000000000000004","9202731205"
"9528","9202731264","0.4","9202731264"
"9529","9202731211","0.30000000000000004","9202731211"
"9530","9355965974","0.2","9355965974"
"9531","9202731238","0.4","9202731238"
"9532","9202731212","0.4","9202731212"
"9533","9202731203","0.1","9202731203"
"9534","9355966005","7.6","9355966005"
"9535","9202731215","0.4","9202731215"
"9536","7235525455","0.30000000000000004","7235525455"
"9537","9202731265","0.4","9202731265"
"9538","9202731263","0.30000000000000004","9202731263"
"9539","7235525458","0.30000000000000004","7235525458"
"9540","9141552111","0.30000000000000004","9141552111"
"9541","9141552151","0.30000000000000004","9141552151"
"9542","9198880774","0.30000000000000004","9198880774"
"9543","9246216201","0.30000000000000004","9246216201"
"9544","9355965992","0.2","9355965992"
"9545","7620512705","2.0","7620512705"
"9546","7620512694","1.0","7620512694"
"9547","8929685529","1.5","8929685529"
"9548","8929685531","0.5","8929685531"
"9549","10060656269","0.5","10060656269"
"9550","10110428933","0.5","10110428933"
"9551","10110429089","0.30000000000000004","10110429089"
"9552","9409986912","0.30000000000000004","9409986912"
"9553","9409986946","0.30000000000000004","9409986946"
"9554","9409986919","2.1","9409986919"
"9555","7814419429","7.5","7814419429"
"9556","7686864052","5.5","7686864052"
"9557","7686864063","5.5","7686864063"
"9558","8552159671","10.0","8552159671"
"9559","7832207166","5.5","7832207166"
"9560","7814419440","7.5","7814419440"
"9561","7747139140","0.2","7747139140"
"9562","7769513795","4.0","7769513795"
"9563","7769513832","3.0","7769513832"
"9564","7769513794","4.0","7769513794"
"9565","7769513839","4.0","7769513839"
"9566","7769513834","4.0","7769513834"
"9567","7769513842","4.0","7769513842"
"9568","9100117621","4.0","9100117621"
"9569","9100117611","4.0","9100117611"
"9570","9100117620","3.0","9100117620"
"9571","9100117614","4.0","9100117614"
"9572","7769513838","4.0","7769513838"
"9573","9100117617","3.0","9100117617"
"9574","9100117612","3.0","9100117612"
"9575","7769513850","3.0","7769513850"
"9576","8929712175","2.0","8929712175"
"9577","8154859115","1.5","8154859115"
"9578","8722376705","1.0","8722376705"
"9579","7880175494","6.0","7880175494"
"9580","7814419462","6.0","7814419462"
"9581","7994005529","3.0","7994005529"
"9582","7994005530","3.0","7994005530"
"9583","8929685546","0.5","8929685546"
"9584","7814455115","5.0","7814455115"
"9585","8348893089","10.0","8348893089"
"9586","7927166601","7.0","7927166601"
"9587","7823205761","2.5","7823205761"
"9588","7823205765","3.0","7823205765"
"9589","7823205767","1.0","7823205767"
"9590","7823205760","1.0","7823205760"
"9591","9100999750","5.2","9100999750"
"9592","8168245957","0.30000000000000004","8168245957"
"9593","9275174604","0.30000000000000004","9275174604"
"9594","7845654643","2.1","7845654643"
"9595","9275174605","0.30000000000000004","9275174605"
"9596","9205056428","0.30000000000000004","9205056428"
"9597","9275193995","2.5","9275193995"
"9598","9275174558","0.1","9275174558"
"9599","9205056416","0.4","9205056416"
"9600","7845654662","1.0","7845654662"
"9601","7845654655","3.0","7845654655"
"9602","7845654663","2.5","7845654663"
"9603","7845654665","0.5","7845654665"
"9604","9967427356","2.5","9967427356"
"9605","9967427358","0.5","9967427358"
"9606","8261580604","0.5","8261580604"
"9607","7845654671","2.0","7845654671"
"9608","9409986473","2.0","9409986473"
"9609","9407692502","0.30000000000000004","9407692502"
"9610","9798828643","0.1","9798828643"
"9611","9798828661","0.30000000000000004","9798828661"
"9612","9407692497","0.30000000000000004","9407692497"
"9613","7845654675","0.30000000000000004","7845654675"
"9614","7845654676","0.30000000000000004","7845654676"
"9615","9407692499","0.1","9407692499"
"9616","9407692508","0.7","9407692508"
"9617","9205056538","0.30000000000000004","9205056538"
"9618","9205056555","0.30000000000000004","9205056555"
"9619","9205056543","0.1","9205056543"
"9620","9091523001","5.1","9091523001"
"9621","9091522971","5.1","9091522971"
"9622","8974399711","6.0","8974399711"
"9623","8974420623","6.0","8974420623"
"9624","7880175476","1.0","7880175476"
"9625","8154889270","5.199999999999999","8154889270"
"9626","8154889274","0.1","8154889274"
"9627","9103404551","7.0","9103404551"
"9628","9100999868","7.0","9100999868"
"9629","7892961621","6.0","7892961621"
"9630","9100999877","5.5","9100999877"
"9631","9100999869","7.0","9100999869"
"9632","8974399696","4.0","8974399696"
"9633","9100999876","6.0","9100999876"
"9634","9100999871","5.5","9100999871"
"9635","8974399693","4.0","8974399693"
"9636","9409986825","5.1","9409986825"
"9637","9409986828","0.30000000000000004","9409986828"
"9638","8606259809","0.5","8606259809"
"9639","7925190556","0.5","7925190556"
"9640","7925212598","1.5","7925212598"
"9641","8606286017","1.5","8606286017"
"9642","8606259815","1.5","8606259815"
"9643","8606259816","0.5","8606259816"
"9644","7927166587","6.25","7927166587"
"9645","8906005673","2.7","8906005673"
"9646","9146435376","0.30000000000000004","9146435376"
"9647","8785892878","2.6","8785892878"
"9648","9346947713","0.4","9346947713"
"9649","8148759201","4.0","8148759201"
"9650","8148759213","1.0","8148759213"
"9651","9392420402","5.1","9392420402"
"9652","9392420390","0.30000000000000004","9392420390"
"9653","7933333821","0.30000000000000004","7933333821"
"9654","7933333820","0.30000000000000004","7933333820"
"9655","7933333822","0.30000000000000004","7933333822"
"9656","7933333803","0.1","7933333803"
"9657","9245536125","0.30000000000000004","9245536125"
"9658","9392434667","0.30000000000000004","9392434667"
"9659","7993884224","0.5","7993884224"
"9660","7993884223","0.5","7993884223"
"9661","8364402636","0.1","8364402636"
"9662","8364402644","0.1","8364402644"
"9663","8364402633","0.1","8364402633"
"9664","9260616022","0.30000000000000004","9260616022"
"9665","8364402591","0.1","8364402591"
"9666","8364402647","0.1","8364402647"
"9667","9468720556","0.1","9468720556"
"9668","9190608981","1.5","9190608981"
"9669","9280100245","0.5","9280100245"
"9670","9392420375","0.30000000000000004","9392420375"
"9671","9299856462","0.5","9299856462"
"9672","8023552449","0.5","8023552449"
"9673","8929712195","0.5","8929712195"
"9674","8324428830","0.4","8324428830"
"9675","8324428833","0.1","8324428833"
"9676","8324428838","0.4","8324428838"
"9677","9538873337","0.30000000000000004","9538873337"
"9678","9091523050","2.1","9091523050"
"9679","9091523047","2.2","9091523047"
"9680","9091523084","0.30000000000000004","9091523084"
"9681","9202335004","0.2","9202335004"
"9682","9198880759","2.6","9198880759"
"9683","8124762001","2.0","8124762001"
"9684","9538873342","2.2","9538873342"
"9685","9538873338","0.30000000000000004","9538873338"
"9686","8739173690","2.0","8739173690"
"9687","9091523052","1.1","9091523052"
"9688","9538873339","0.1","9538873339"
"9689","8124795723","0.30000000000000004","8124795723"
"9690","9538873299","0.4","9538873299"
"9691","8124795727","0.4","8124795727"
"9692","9091523040","0.4","9091523040"
"9693","9538873285","0.30000000000000004","9538873285"
"9694","9091523045","0.1","9091523045"
"9695","8124795752","5.1","8124795752"
"9696","8124795741","0.30000000000000004","8124795741"
"9697","8124795759","0.7","8124795759"
"9698","8124795757","1.5","8124795757"
"9699","8124795766","1.5","8124795766"
"9700","9091522984","0.30000000000000004","9091522984"
"9701","8124795740","0.30000000000000004","8124795740"
"9702","9091522970","0.30000000000000004","9091522970"
"9703","9091522993","0.1","9091522993"
"9704","9342436782","2.2","9342436782"
"9705","9205056847","0.1","9205056847"
"9706","9205056878","2.2","9205056878"
"9707","8124795810","2.1","8124795810"
"9708","9205056882","2.2","9205056882"
"9709","9257068925","0.30000000000000004","9257068925"
"9710","9257068926","0.30000000000000004","9257068926"
"9711","9342436776","0.1","9342436776"
"9712","9205056885","2.2","9205056885"
"9713","9257068921","0.30000000000000004","9257068921"
"9714","8357501130","2.1","8357501130"
"9715","8124795826","4.0","8124795826"
"9716","8357501132","2.1","8357501132"
"9717","9205056798","2.1","9205056798"
"9718","9300687127","2.1","9300687127"
"9719","8357501129","0.30000000000000004","8357501129"
"9720","9205056795","0.30000000000000004","9205056795"
"9721","8124795832","2.1","8124795832"
"9722","9123595787","2.1","9123595787"
"9723","9123595788","2.2","9123595788"
"9724","9300687121","0.4","9300687121"
"9725","8124795836","2.1","8124795836"
"9726","8124795835","2.2","8124795835"
"9727","8357501118","0.1","8357501118"
"9728","8357501117","0.30000000000000004","8357501117"
"9729","9123595810","2.1","9123595810"
"9730","9123618077","2.2","9123618077"
"9731","9091484313","0.30000000000000004","9091484313"
"9732","9392467257","0.30000000000000004","9392467257"
"9733","9392467263","0.30000000000000004","9392467263"
"9734","9123595809","0.30000000000000004","9123595809"
"9735","8124795837","2.1","8124795837"
"9736","9123618107","0.30000000000000004","9123618107"
"9737","9123618073","0.30000000000000004","9123618073"
"9738","9091484314","0.1","9091484314"
"9739","9123618066","0.30000000000000004","9123618066"
"9740","9123618096","0.1","9123618096"
"9741","8357501101","0.30000000000000004","8357501101"
"9742","8357501100","0.30000000000000004","8357501100"
"9743","8147841488","11.25","8147841488"
"9744","8147869322","10.0","8147869322"
"9745","9220179893","0.30000000000000004","9220179893"
"9746","8148618572","1.0","8148618572"
"9747","9404458134","0.30000000000000004","9404458134"
"9748","8148759200","1.0","8148759200"
"9749","9505188860","0.30000000000000004","9505188860"
"9750","8150291007","0.30000000000000004","8150291007"
"9751","9505188841","0.1","9505188841"
"9752","8150291011","0.1","8150291011"
"9753","9260615878","0.30000000000000004","9260615878"
"9754","9260615918","0.30000000000000004","9260615918"
"9755","9101523210","0.1","9101523210"
"9756","9190609067","1.1","9190609067"
"9757","9740923475","0.30000000000000004","9740923475"
"9758","8154889282","0.30000000000000004","8154889282"
"9759","8154889281","0.1","8154889281"
"9760","9245536148","0.30000000000000004","9245536148"
"9761","8154889296","0.30000000000000004","8154889296"
"9762","9392434558","2.1","9392434558"
"9763","9409986717","2.1","9409986717"
"9764","8154889346","2.1","8154889346"
"9765","9409986722","0.1","9409986722"
"9766","9392434574","0.30000000000000004","9392434574"
"9767","9392434575","0.30000000000000004","9392434575"
"9768","9392434622","0.30000000000000004","9392434622"
"9769","9392434577","0.30000000000000004","9392434577"
"9770","9100747550","0.1","9100747550"
"9771","8167641070","0.30000000000000004","8167641070"
"9772","8167641103","0.30000000000000004","8167641103"
"9773","8167641072","0.30000000000000004","8167641072"
"9774","9205056945","0.30000000000000004","9205056945"
"9775","8223372437","0.4","8223372437"
"9776","8167641091","0.30000000000000004","8167641091"
"9777","8167641080","0.30000000000000004","8167641080"
"9778","9091523101","0.1","9091523101"
"9779","9091523091","0.1","9091523091"
"9780","9091523093","0.1","9091523093"
"9781","9300687159","0.4","9300687159"
"9782","9300687151","0.30000000000000004","9300687151"
"9783","8829971056","1.5","8829971056"
"9784","8167649967","3.0","8167649967"
"9785","8167649973","1.0","8167649973"
"9786","8167649977","4.0","8167649977"
"9787","8167649984","1.0","8167649984"
"9788","8167649969","1.0","8167649969"
"9789","8167649976","1.0","8167649976"
"9790","8167649975","1.0","8167649975"
"9791","8829971044","8.5","8829971044"
"9792","8167649991","1.0","8167649991"
"9793","8167649995","1.0","8167649995"
"9794","8167649999","0.5","8167649999"
"9795","8167650022","1.0","8167650022"
"9796","8167650055","2.0","8167650055"
"9797","8167650062","2.0","8167650062"
"9798","8167650026","0.5","8167650026"
"9799","8167650029","2.5","8167650029"
"9800","9757608001","2.0","9757608001"
"9801","8167650028","0.5","8167650028"
"9802","8167650033","0.5","8167650033"
"9803","8167650058","2.0","8167650058"
"9804","8167650068","2.0","8167650068"
"9805","8167650067","1.5","8167650067"
"9806","8167650069","1.5","8167650069"
"9807","8167650071","2.0","8167650071"
"9808","8167650049","2.0","8167650049"
"9809","8167650070","1.5","8167650070"
"9810","8167650072","1.5","8167650072"
"9811","8167650073","0.5","8167650073"
"9812","8167650057","0.5","8167650057"
"9813","8168245940","4.0","8168245940"
"9814","8168245939","4.0","8168245939"
"9815","8974420680","0.5","8974420680"
"9816","8168239907","2.5","8168239907"
"9817","9685519463","2.2","9685519463"
"9818","9685519450","2.1","9685519450"
"9819","9685519462","0.1","9685519462"
"9820","8168245949","3.0","8168245949"
"9821","8168245952","4.0","8168245952"
"9822","8168245945","1.0","8168245945"
"9823","8168245951","3.0","8168245951"
"9824","9275193927","0.30000000000000004","9275193927"
"9825","9100965205","0.1","9100965205"
"9826","8168245985","0.30000000000000004","8168245985"
"9827","9100747661","0.30000000000000004","9100747661"
"9828","9100747657","0.1","9100747657"
"9829","8974420631","7.0","8974420631"
"9830","8168245990","1.0","8168245990"
"9831","8974420629","6.0","8974420629"
"9832","8172298952","2.5","8172298952"
"9833","8172298932","2.5","8172298932"
"9834","9014621004","1.2","9014621004"
"9835","9014620978","1.5","9014620978"
"9836","9014620994","1.4","9014620994"
"9837","9014621021","1.2","9014621021"
"9838","9014621006","0.6000000000000001","9014621006"
"9839","9014621024","0.75","9014621024"
"9840","8172299010","1.35","8172299010"
"9841","9577484850","0.5","9577484850"
"9842","9014621052","0.6000000000000001","9014621052"
"9843","9014621055","0.6000000000000001","9014621055"
"9844","9014621022","0.8","9014621022"
"9845","8820575083","1.5","8820575083"
"9846","8172299035","0.5","8172299035"
"9847","9164188972","0.30000000000000004","9164188972"
"9848","8223369512","0.2","8223369512"
"9849","9202357637","0.30000000000000004","9202357637"
"9850","8324429159","0.4","8324429159"
"9851","8716199407","0.4","8716199407"
"9852","9300687160","0.4","9300687160"
"9853","9300687170","0.1","9300687170"
"9854","9300687177","0.1","9300687177"
"9855","9300687142","0.30000000000000004","9300687142"
"9856","8223372454","0.30000000000000004","8223372454"
"9857","9342436654","0.1","9342436654"
"9858","9342436590","0.30000000000000004","9342436590"
"9859","9342436591","0.30000000000000004","9342436591"
"9860","9342436601","0.1","9342436601"
"9861","9342436621","0.1","9342436621"
"9862","8223372461","2.1","8223372461"
"9863","9342436543","2.1","9342436543"
"9864","9342436519","0.1","9342436519"
"9865","9342436568","2.2","9342436568"
"9866","9342436528","0.30000000000000004","9342436528"
"9867","9409986518","0.30000000000000004","9409986518"
"9868","9407692514","7.6","9407692514"
"9869","8223372487","0.4","8223372487"
"9870","9409986520","0.4","9409986520"
"9871","9409986524","0.30000000000000004","9409986524"
"9872","9407692518","0.30000000000000004","9407692518"
"9873","9407692621","0.4","9407692621"
"9874","8223372489","0.30000000000000004","8223372489"
"9875","9409986527","0.30000000000000004","9409986527"
"9876","9407692519","0.30000000000000004","9407692519"
"9877","9407692627","0.4","9407692627"
"9878","9407692577","0.30000000000000004","9407692577"
"9879","8223372515","0.4","8223372515"
"9880","9407692607","0.30000000000000004","9407692607"
"9881","9409986529","0.30000000000000004","9409986529"
"9882","8223372506","0.1","8223372506"
"9883","8223372502","0.4","8223372502"
"9884","9205056632","0.4","9205056632"
"9885","9205056623","0.4","9205056623"
"9886","8223372516","0.4","8223372516"
"9887","9205056578","0.4","9205056578"
"9888","9407692534","0.1","9407692534"
"9889","9205056622","0.1","9205056622"
"9890","8357501034","0.30000000000000004","8357501034"
"9891","8357501044","0.4","8357501044"
"9892","8223372517","0.4","8223372517"
"9893","9251007696","0.30000000000000004","9251007696"
"9894","9205056642","0.1","9205056642"
"9895","8223372518","0.30000000000000004","8223372518"
"9896","9251007697","0.30000000000000004","9251007697"
"9897","9205056649","0.1","9205056649"
"9898","9205056563","0.4","9205056563"
"9899","9205056577","0.30000000000000004","9205056577"
"9900","9205056618","0.7","9205056618"
"9901","9205056616","1.2","9205056616"
"9902","9409986537","0.4","9409986537"
"9903","9342436485","0.30000000000000004","9342436485"
"9904","8238067954","0.1","8238067954"
"9905","8246387565","0.5","8246387565"
"9906","9101523353","0.30000000000000004","9101523353"
"9907","9101523329","0.4","9101523329"
"9908","9373399504","0.1","9373399504"
"9909","8246387589","2.1","8246387589"
"9910","9101523421","0.30000000000000004","9101523421"
"9911","8246387592","3.5","8246387592"
"9912","9510157422","0.30000000000000004","9510157422"
"9913","9510157412","2.6","9510157412"
"9914","9468720626","0.30000000000000004","9468720626"
"9915","9468720617","0.30000000000000004","9468720617"
"9916","9343539043","2.6","9343539043"
"9917","9510157416","0.4","9510157416"
"9918","9468720606","0.30000000000000004","9468720606"
"9919","9088358326","0.30000000000000004","9088358326"
"9920","9967427435","2.5","9967427435"
"9921","9088358322","0.30000000000000004","9088358322"
"9922","9967427423","1.5","9967427423"
"9923","9088358312","0.7","9088358312"
"9924","8264470668","1.1","8264470668"
"9925","8264470667","0.1","8264470667"
"9926","8264470743","0.5","8264470743"
"9927","8264470739","0.1","8264470739"
"9928","8264470891","0.5","8264470891"
"9929","8264470893","0.5","8264470893"
"9930","8264471012","0.5","8264471012"
"9931","9179397209","2.1","9179397209"
"9932","8321305167","7.6","8321305167"
"9933","8357501177","0.30000000000000004","8357501177"
"9934","8321305168","7.6","8321305168"
"9935","9784299353","0.30000000000000004","9784299353"
"9936","8357501175","0.30000000000000004","8357501175"
"9937","8357501183","0.1","8357501183"
"9938","9095804838","7.6","9095804838"
"9939","9095804837","0.30000000000000004","9095804837"
"9940","9095797778","7.6","9095797778"
"9941","9095804846","0.30000000000000004","9095804846"
"9942","8324428845","0.4","8324428845"
"9943","9257068971","0.30000000000000004","9257068971"
"9944","8324428812","0.30000000000000004","8324428812"
"9945","8324428766","0.1","8324428766"
"9946","8324428846","0.1","8324428846"
"9947","8324428850","0.1","8324428850"
"9948","9257068980","0.30000000000000004","9257068980"
"9949","8324428969","0.30000000000000004","8324428969"
"9950","9257068972","0.1","9257068972"
"9951","8324428973","0.1","8324428973"
"9952","8324429010","0.30000000000000004","8324429010"
"9953","8324429007","0.30000000000000004","8324429007"
"9954","8715237223","0.1","8715237223"
"9955","9392467539","0.30000000000000004","9392467539"
"9956","8324429055","0.1","8324429055"
"9957","9215491454","0.30000000000000004","9215491454"
"9958","8324429063","0.1","8324429063"
"9959","8324429077","0.1","8324429077"
"9960","8324429124","0.1","8324429124"
"9961","8324429117","0.30000000000000004","8324429117"
"9962","9202357715","0.4","9202357715"
"9963","8324429141","0.4","8324429141"
"9964","8324429126","0.4","8324429126"
"9965","8324429154","0.30000000000000004","8324429154"
"9966","8324429125","0.30000000000000004","8324429125"
"9967","9202357706","0.30000000000000004","9202357706"
"9968","8324429140","0.30000000000000004","8324429140"
"9969","9202357710","0.4","9202357710"
"9970","8716199411","0.30000000000000004","8716199411"
"9971","8716239721","0.4","8716239721"
"9972","9202357705","0.30000000000000004","9202357705"
"9973","8324429136","0.1","8324429136"
"9974","8324429156","0.4","8324429156"
"9975","8324429155","0.4","8324429155"
"9976","9202357720","0.30000000000000004","9202357720"
"9977","9202357716","0.4","9202357716"
"9978","9202357690","0.4","9202357690"
"9979","9202357689","0.30000000000000004","9202357689"
"9980","8712204179","0.30000000000000004","8712204179"
"9981","9202357695","0.30000000000000004","9202357695"
"9982","9202357691","0.30000000000000004","9202357691"
"9983","8716239725","0.4","8716239725"
"9984","8716199410","0.30000000000000004","8716199410"
"9985","9202357714","0.30000000000000004","9202357714"
"9986","8716199409","0.30000000000000004","8716199409"
"9987","9164188992","0.30000000000000004","9164188992"
"9988","8324429160","0.1","8324429160"
"9989","8716199402","0.4","8716199402"
"9990","8324429184","0.4","8324429184"
"9991","8324429179","0.30000000000000004","8324429179"
"9992","8716199405","0.30000000000000004","8716199405"
"9993","8716239728","0.30000000000000004","8716239728"
"9994","8716239732","0.1","8716239732"
"9995","8716199412","0.30000000000000004","8716199412"
"9996","8716199386","0.2","8716199386"
"9997","9275320410","0.2","9275320410"
"9998","8348878592","0.5","8348878592"
"9999","8348878613","1.5","8348878613"
"10000","8348893017","0.5","8348893017"
"10001","8348893036","2.0","8348893036"
"10002","8348893046","0.5","8348893046"
"10003","8348893039","1.5","8348893039"
"10004","8348893043","0.5","8348893043"
"10005","8348893050","0.5","8348893050"
"10006","9285884592","1.5","9285884592"
"10007","9285884581","1.5","9285884581"
"10008","9285884602","2.0","9285884602"
"10009","9285884591","1.5","9285884591"
"10010","9285884593","0.5","9285884593"
"10011","9285884610","2.0","9285884610"
"10012","9208060952","0.4","9208060952"
"10013","9407692608","0.1","9407692608"
"10014","9208060950","0.30000000000000004","9208060950"
"10015","9208060949","0.30000000000000004","9208060949"
"10016","9208060954","0.1","9208060954"
"10017","8357501048","0.4","8357501048"
"10018","8357501053","0.30000000000000004","8357501053"
"10019","9407692620","0.1","9407692620"
"10020","9407692611","0.1","9407692611"
"10021","8357501054","0.1","8357501054"
"10022","8357501062","0.7","8357501062"
"10023","9205056619","0.5","9205056619"
"10024","9123617842","0.30000000000000004","9123617842"
"10025","9091484352","0.4","9091484352"
"10026","8357501113","0.4","8357501113"
"10027","8357501114","0.30000000000000004","8357501114"
"10028","8357501140","0.30000000000000004","8357501140"
"10029","9123595815","0.1","9123595815"
"10030","9123618123","0.30000000000000004","9123618123"
"10031","9091484273","0.30000000000000004","9091484273"
"10032","9123595781","0.4","9123595781"
"10033","8357501141","0.30000000000000004","8357501141"
"10034","9123595814","0.30000000000000004","9123595814"
"10035","9091484286","0.30000000000000004","9091484286"
"10036","9392467262","0.1","9392467262"
"10037","9123618051","0.4","9123618051"
"10038","9392467266","0.1","9392467266"
"10039","9300687123","2.1","9300687123"
"10040","9300687128","0.1","9300687128"
"10041","8357501133","2.1","8357501133"
"10042","9300687122","2.1","9300687122"
"10043","9392467267","0.30000000000000004","9392467267"
"10044","9392467280","0.1","9392467280"
"10045","9300687131","0.30000000000000004","9300687131"
"10046","8357501142","0.4","8357501142"
"10047","9091484311","0.4","9091484311"
"10048","9091484274","0.30000000000000004","9091484274"
"10049","9091484347","0.30000000000000004","9091484347"
"10050","9091484285","0.30000000000000004","9091484285"
"10051","9091484349","0.30000000000000004","9091484349"
"10052","9091484333","0.30000000000000004","9091484333"
"10053","9123618112","0.30000000000000004","9123618112"
"10054","9091484276","0.30000000000000004","9091484276"
"10055","9123617832","0.30000000000000004","9123617832"
"10056","8357501160","0.1","8357501160"
"10057","9123617831","0.30000000000000004","9123617831"
"10058","9095804745","0.30000000000000004","9095804745"
"10059","9095804780","0.30000000000000004","9095804780"
"10060","9095804755","0.1","9095804755"
"10061","9095797764","7.6","9095797764"
"10062","8364402527","0.30000000000000004","8364402527"
"10063","9013579718","0.1","9013579718"
"10064","8364396680","0.1","8364396680"
"10065","9705314639","0.4","9705314639"
"10066","8364402560","0.30000000000000004","8364402560"
"10067","8364402566","0.1","8364402566"
"10068","9260616024","0.30000000000000004","9260616024"
"10069","9260615994","0.30000000000000004","9260615994"
"10070","9505188971","0.1","9505188971"
"10071","10141734834","5.1","10141734834"
